number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
2-комнатная квартира,26000000.0,17.0,51.6,17.0,Айгерим,монолитный,2012.0,3,совмещенный,пустая
5-комнатная квартира,125000000.0,5.0,200.7,7.0,Ботанический Cад,кирпичный,2007.0,2.8,2 с/у и более,полностью меблирована
2-комнатная квартира,22500000.0,4.0,45.0,5.0,,,1975.0,,совмещенный,частично меблирована
4-комнатная квартира,37000000.0,5.0,80.0,5.0,,,1980.0,2.75,раздельный,полностью меблирована
3-комнатная квартира,62400000.0,,96.0,,Grande vie,,2022.0,3,2 с/у и более,
2-комнатная квартира,22300000.0,,44.6,,Rams city,,2023.0,2.7,совмещенный,
2-комнатная квартира,21000000.0,2.0,43.0,5.0,,,1975.0,,совмещенный,
3-комнатная квартира,46000000.0,3.0,90.0,5.0,,,1994.0,2.8,раздельный,пустая
1-комнатная квартира,18000000.0,3.0,34.0,5.0,,,1987.0,,совмещенный,частично меблирована
1-комнатная квартира,19000000.0,3.0,33.0,5.0,,,1983.0,,совмещенный,
2-комнатная квартира,36500000.0,9.0,70.0,13.0,Atlant,монолитный,2018.0,,,
3-комнатная квартира,67500000.0,5.0,138.8,15.0,Талисман,монолитный,2007.0,3,2 с/у и более,полностью меблирована
1-комнатная квартира,24500000.0,8.0,40.0,8.0,,,1989.0,,совмещенный,частично меблирована
4-комнатная квартира,110000000.0,5.0,145.0,12.0,METROPOLE,монолитный,2021.0,,2 с/у и более,
4-комнатная квартира,98064000.0,12.0,204.3,12.0,Есентай,монолитный,2018.0,3,2 с/у и более,
1-комнатная квартира,34600000.0,12.0,72.2,12.0,Есентай,монолитный,2018.0,,,
2-комнатная квартира,70150000.0,2.0,140.3,12.0,Есентай,монолитный,2019.0,3,2 с/у и более,
3-комнатная квартира,73700000.0,9.0,147.4,12.0,Есентай,монолитный,2019.0,3,2 с/у и более,
1-комнатная квартира,35200000.0,12.0,73.3,12.0,Есентай,монолитный,2019.0,3,раздельный,
3-комнатная квартира,71650000.0,2.0,143.3,12.0,Есентай,монолитный,2019.0,3,2 с/у и более,
2-комнатная квартира,64400000.0,3.0,128.8,12.0,Есентай,монолитный,2019.0,3,2 с/у и более,
3-комнатная квартира,65300000.0,8.0,130.6,12.0,Есентай,монолитный,2019.0,3,2 с/у и более,
3-комнатная квартира,108000000.0,7.0,205.0,7.0,,,2005.0,,,
4-комнатная квартира,95000000.0,7.0,150.0,16.0,Талисман,монолитный,2010.0,,,полностью меблирована
2-комнатная квартира,27500000.0,5.0,56.0,5.0,,,1975.0,,раздельный,частично меблирована
4-комнатная квартира,131000000.0,2.0,157.0,7.0,Miras Park,монолитный,2015.0,3.3,2 с/у и более,частично меблирована
3-комнатная квартира,43000000.0,15.0,71.0,17.0,Шахристан,монолитный,2015.0,2.95,совмещенный,полностью меблирована
2-комнатная квартира,24500000.0,3.0,40.6,4.0,,,1963.0,,совмещенный,пустая
4-комнатная квартира,51000000.0,13.0,112.0,13.0,Rams luxury,монолитный,2017.0,,,
3-комнатная квартира,51000000.0,2.0,80.0,3.0,Таунхаус,монолитный,2016.0,,совмещенный,полностью меблирована
3-комнатная квартира,24000000.0,4.0,55.8,5.0,,,1975.0,,раздельный,пустая
2-комнатная квартира,21500000.0,2.0,47.0,4.0,,,1970.0,,совмещенный,
3-комнатная квартира,35000000.0,3.0,77.0,4.0,,,1968.0,2.8,раздельный,
3-комнатная квартира,35000000.0,9.0,70.1,9.0,,,1992.0,,раздельный,частично меблирована
2-комнатная квартира,30000000.0,2.0,56.7,9.0,,,1990.0,2.75,раздельный,частично меблирована
1-комнатная квартира,18648440.0,,32.2,,Sholpan City,,2020.0,2.9,совмещенный,
3-комнатная квартира,53000000.0,7.0,86.0,8.0,4YOU,монолитный,2021.0,3,2 с/у и более,
1-комнатная квартира,21900000.0,2.0,54.8,5.0,Меркур Град,монолитный,2021.0,2.8,,
2-комнатная квартира,42000000.0,9.0,55.0,21.0,Central Avenue,монолитный,2021.0,,совмещенный,
1-комнатная квартира,25974000.0,,48.1,,Rams city,,2023.0,2.7,совмещенный,
1-комнатная квартира,42000000.0,11.0,55.0,21.0,Central Avenue,монолитный,2020.0,,совмещенный,
3-комнатная квартира,34800000.0,9.0,70.1,9.0,,,1992.0,,раздельный,частично меблирована
2-комнатная квартира,27000000.0,3.0,58.0,5.0,,,1990.0,,раздельный,
3-комнатная квартира,73500000.0,5.0,122.5,9.0,Новый Мир на Радостовца - Утепова,монолитный,2009.0,3.2,2 с/у и более,полностью меблирована
2-комнатная квартира,18450000.0,2.0,42.0,4.0,,,1960.0,,совмещенный,
1-комнатная квартира,33000000.0,2.0,40.0,12.0,Element,монолитный,2018.0,3,,
2-комнатная квартира,62000000.0,2.0,85.4,17.0,METROPOLE,монолитный,2021.0,3,2 с/у и более,пустая
2-комнатная квартира,54009450.0,5.0,109.11,12.0,Union,монолитный,2022.0,3,,
3-комнатная квартира,36500000.0,7.0,80.0,9.0,,,1992.0,,совмещенный,частично меблирована
1-комнатная квартира,19900000.0,16.0,43.4,17.0,Heaven,монолитный,2021.0,3,,пустая
3-комнатная квартира,49999990.0,3.0,82.0,5.0,,,1969.0,2.8,совмещенный,
4-комнатная квартира,84000000.0,9.0,195.0,10.0,,,2001.0,2.7,2 с/у и более,частично меблирована
3-комнатная квартира,38999999.0,7.0,76.0,9.0,,,1987.0,2.9,совмещенный,полностью меблирована
1-комнатная квартира,7500000.0,1.0,17.0,7.0,,,2013.0,3,совмещенный,полностью меблирована
2-комнатная квартира,17000000.0,2.0,41.0,3.0,,,1961.0,2.5,совмещенный,пустая
1-комнатная квартира,14500000.0,5.0,32.4,5.0,,,1976.0,,совмещенный,частично меблирована
1-комнатная квартира,26500000.0,2.0,54.3,10.0,Galileo Terrace,монолитный,2017.0,2.7,,
2-комнатная квартира,24000000.0,3.0,44.0,5.0,,,1975.0,2.7,совмещенный,
2-комнатная квартира,30500000.0,6.0,55.0,9.0,,,1991.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,36850000.0,3.0,67.0,3.0,,,2021.0,3.3,,пустая
3-комнатная квартира,28000000.0,2.0,58.0,5.0,,,1974.0,,,полностью меблирована
3-комнатная квартира,39000000.0,1.0,72.0,9.0,,,1982.0,,раздельный,частично меблирована
2-комнатная квартира,20000000.0,1.0,43.3,4.0,,,1962.0,,,
3-комнатная квартира,73500000.0,8.0,143.0,10.0,Рамс мкр Коктем по Тимирязева-Шашкина,монолитный,2014.0,3,совмещенный,
2-комнатная квартира,41555555.0,4.0,55.0,12.0,Jazz-квартал,монолитный,2021.0,3,совмещенный,полностью меблирована
1-комнатная квартира,21000000.0,2.0,49.0,17.0,Heaven,монолитный,2021.0,3,2 с/у и более,
2-комнатная квартира,61500000.0,4.0,70.0,12.0,Gagarin Park,монолитный,2018.0,3,2 с/у и более,
4-комнатная квартира,114000000.0,2.0,132.0,6.0,Наурыз,кирпичный,2016.0,3,2 с/у и более,полностью меблирована
2-комнатная квартира,26850000.0,,53.7,,Rams city,,2023.0,2.7,совмещенный,
4-комнатная квартира,110000000.0,5.0,150.0,9.0,Престиж,монолитный,2016.0,3,2 с/у и более,
2-комнатная квартира,38500000.0,14.0,53.0,16.0,Atria,монолитный,2021.0,,,
3-комнатная квартира,23000000.0,2.0,56.0,4.0,,кирпичный,1960.0,,совмещенный,
1-комнатная квартира,16300000.0,3.0,30.0,4.0,,,1963.0,,совмещенный,
3-комнатная квартира,18600000.0,2.0,58.0,3.0,,,1963.0,,совмещенный,частично меблирована
2-комнатная квартира,24000000.0,2.0,42.0,12.0,Акварель,монолитный,2017.0,,совмещенный,
3-комнатная квартира,70000000.0,10.0,111.0,17.0,R-House,монолитный,2020.0,2.85,совмещенный,частично меблирована
2-комнатная квартира,41800000.0,10.0,53.0,16.0,Jazz-квартал,монолитный,2018.0,3,,полностью меблирована
1-комнатная квартира,22000000.0,8.0,38.0,12.0,Акварель,монолитный,2021.0,2.74,совмещенный,
3-комнатная квартира,25000000.0,1.0,60.0,4.0,,,1972.0,2.7,,
3-комнатная квартира,90000000.0,11.0,145.0,14.0,КУАТ на Ескараева,монолитный,2008.0,,2 с/у и более,
3-комнатная квартира,36000000.0,5.0,65.2,5.0,,,1991.0,2.7,раздельный,частично меблирована
1-комнатная квартира,28500000.0,2.0,37.0,16.0,,,,3,совмещенный,полностью меблирована
3-комнатная квартира,26800000.0,3.0,59.0,5.0,,,1976.0,,раздельный,частично меблирована
1-комнатная квартира,27700000.0,11.0,44.0,12.0,Асыл Тау,монолитный,2017.0,2.7,совмещенный,
3-комнатная квартира,23000000.0,3.0,58.4,4.0,,,1963.0,,совмещенный,
3-комнатная квартира,33500000.0,3.0,74.0,8.0,,,1977.0,,раздельный,
4-комнатная квартира,87000000.0,20.0,131.0,21.0,AFD Plaza,монолитный,2015.0,3,2 с/у и более,пустая
