number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
3-комнатная квартира,32000000.0,8.0,75.0,9.0,,,2019,,раздельный,полностью меблирована
2-комнатная квартира,10500000.0,1.0,47.0,2.0,,,,2.9,,
1-комнатная квартира,15000000.0,4.0,47.0,9.0,Alma City,монолитный,2021,,,
2-комнатная квартира,22500000.0,8.0,48.0,10.0,Alma City,монолитный,2020,2.8,,
1-комнатная квартира,16700000.0,10.0,46.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,полностью меблирована
1-комнатная квартира,17000000.0,7.0,46.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,
3-комнатная квартира,26000000.0,6.0,90.0,10.0,Alma City,монолитный,2020,2.8,,
1-комнатная квартира,12800000.0,8.0,28.0,10.0,,,2016,,совмещенный,частично меблирована
2-комнатная квартира,19000000.0,3.0,51.0,9.0,Nurly Dala,монолитный,2021,2.9,,
1-комнатная квартира,10000000.0,6.0,28.0,10.0,,,2016,,совмещенный,пустая
1-комнатная квартира,15500000.0,7.0,40.0,9.0,,,,3.0,раздельный,полностью меблирована
1-комнатная квартира,28500000.0,3.0,48.0,4.0,Alatau Golf Residences,монолитный,2017,3.2,совмещенный,полностью меблирована
3-комнатная квартира,52500000.0,4.0,88.9,4.0,Alatau Golf Residences,монолитный,2018,3.0,совмещенный,пустая
3-комнатная квартира,30000000.0,3.0,78.0,9.0,Шугыла,монолитный,2017,2.7,,
2-комнатная квартира,22500000.0,6.0,54.4,6.0,Alma City,монолитный,2019,2.8,,
3-комнатная квартира,29000000.0,9.0,78.0,9.0,,,2020,2.8,раздельный,
1-комнатная квартира,6900000.0,1.0,17.0,6.0,,,2013,,совмещенный,полностью меблирована
2-комнатная квартира,21000000.0,7.0,50.0,12.0,,,2009,,совмещенный,полностью меблирована
1-комнатная квартира,11500000.0,7.0,31.5,9.0,,,2021,2.7,,
1-комнатная квартира,11300000.0,9.0,40.0,9.0,,,,,,полностью меблирована
1-комнатная квартира,14000000.0,3.0,47.66,10.0,Alma City,,2022,2.8,совмещенный,
1-комнатная квартира,15500000.0,5.0,28.0,10.0,Alma City,монолитный,2020,2.8,совмещенный,частично меблирована
3-комнатная квартира,31000000.0,7.0,78.0,10.0,Alma City,монолитный,2019,2.8,раздельный,
2-комнатная квартира,18500000.0,9.0,64.1,10.0,,,2021,,,
1-комнатная квартира,19900000.0,8.0,42.43,10.0,Alma City,монолитный,2020,2.7,,полностью меблирована
3-комнатная квартира,52000000.0,1.0,85.0,3.0,,,,3.2,,частично меблирована
2-комнатная квартира,26000000.0,7.0,69.0,9.0,,,2008,2.7,2 с/у и более,полностью меблирована
3-комнатная квартира,37000000.0,2.0,78.5,16.0,Gulder,монолитный,2017,2.7,2 с/у и более,пустая
1-комнатная квартира,8800000.0,2.0,33.0,2.0,,,1980,3.5,раздельный,полностью меблирована
1-комнатная квартира,9000000.0,6.0,31.0,10.0,Alma City,монолитный,2022,2.8,раздельный,
3-комнатная квартира,31000000.0,3.0,75.3,9.0,Шугыла,монолитный,2019,2.7,раздельный,полностью меблирована
4-комнатная квартира,40000000.0,,111.0,,,,,,,
1-комнатная квартира,18300000.0,8.0,42.0,10.0,Alma City,,2020,2.7,совмещенный,полностью меблирована
4-комнатная квартира,85000000.0,5.0,150.0,5.0,,,2004,2.7,2 с/у и более,полностью меблирована
1-комнатная квартира,14500000.0,1.0,45.0,16.0,Премьера,монолитный,2014,2.8,совмещенный,
3-комнатная квартира,36000000.0,15.0,132.0,16.0,Премьера,,2012,2.8,2 с/у и более,частично меблирована
1-комнатная квартира,16300000.0,16.0,60.0,16.0,Премьера,монолитный,2014,2.8,совмещенный,
4-комнатная квартира,56000000.0,5.0,130.0,10.0,Хан-Тенгри,монолитный,2011,,2 с/у и более,частично меблирована
4-комнатная квартира,39000000.0,16.0,160.0,16.0,,,2012,2.8,2 с/у и более,пустая
1-комнатная квартира,16900000.0,9.0,42.0,10.0,,,2017,,совмещенный,полностью меблирована
2-комнатная квартира,25500000.0,4.0,60.0,10.0,Alma City,панельный,2019,2.8,раздельный,полностью меблирована
2-комнатная квартира,22000000.0,5.0,61.0,16.0,Gulder,монолитный,2022,2.7,,
1-комнатная квартира,8000000.0,1.0,31.9,1.0,,,,2.5,,пустая
3-комнатная квартира,22500000.0,1.0,57.0,10.0,,,2017,,раздельный,полностью меблирована
1-комнатная квартира,13900000.0,8.0,44.0,10.0,,,2016,,совмещенный,пустая
2-комнатная квартира,28000000.0,7.0,62.0,10.0,,,,,раздельный,полностью меблирована
4-комнатная квартира,35500000.0,10.0,162.0,16.0,Премьера,монолитный,2013,2.8,2 с/у и более,частично меблирована
6-комнатная квартира,130000000.0,,240.0,,Bella Villa (КГ),монолитный,2009,3.0,,
4-комнатная квартира,26900000.0,2.0,100.0,2.0,,,1987,,раздельный,частично меблирована
1-комнатная квартира,9800000.0,3.0,31.03,10.0,,,2022,2.8,,
1-комнатная квартира,16500000.0,7.0,41.0,10.0,Alma City,монолитный,2017,2.8,,
1-комнатная квартира,17000000.0,12.0,32.0,13.0,Алмалы,монолитный,2017,2.7,совмещенный,пустая
2-комнатная квартира,22000000.0,4.0,60.0,10.0,,,2018,2.8,,пустая
2-комнатная квартира,28000000.0,3.0,93.0,12.0,Премьера,монолитный,2012,,совмещенный,частично меблирована
1-комнатная квартира,8900000.0,8.0,31.3,10.0,Alma City,,2022,2.8,,
1-комнатная квартира,16500000.0,13.0,45.0,16.0,Премьера,монолитный,2012,2.8,,полностью меблирована
1-комнатная квартира,13500000.0,5.0,47.0,9.0,Alma City,монолитный,2021,2.8,совмещенный,пустая
3-комнатная квартира,37000000.0,7.0,130.0,16.0,Премьера,монолитный,2013,2.8,2 с/у и более,
2-комнатная квартира,18000000.0,10.0,64.1,10.0,Alma City,,2021,2.8,,
1-комнатная квартира,13000000.0,4.0,29.0,10.0,Alma City,монолитный,2020,2.75,совмещенный,
1-комнатная квартира,17500000.0,10.0,44.2,10.0,Alma City,панельный,2020,2.8,совмещенный,
1-комнатная квартира,16000000.0,10.0,44.0,10.0,Alma City,,2021,2.7,совмещенный,
3-комнатная квартира,27300000.0,7.0,72.0,10.0,Alma City,монолитный,2019,2.8,раздельный,
1-комнатная квартира,16500000.0,15.0,60.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,
1-комнатная квартира,15000000.0,8.0,44.0,10.0,Alma City,монолитный,2021,2.75,,пустая
2-комнатная квартира,20000000.0,3.0,65.57,10.0,Alma City,,2021,,,
2-комнатная квартира,24000000.0,9.0,93.7,16.0,Премьера,монолитный,2012,2.8,совмещенный,частично меблирована
1-комнатная квартира,13800000.0,4.0,42.0,10.0,,,2016,,совмещенный,пустая
2-комнатная квартира,15000000.0,5.0,50.54,10.0,Alma City,монолитный,2021,2.9,,
3-комнатная квартира,31500000.0,9.0,79.0,10.0,,,2020,2.8,2 с/у и более,полностью меблирована
1-комнатная квартира,12500000.0,3.0,47.66,10.0,Alma City,монолитный,2022,2.8,совмещенный,
3-комнатная квартира,22000000.0,1.0,73.0,2.0,,,,3.0,раздельный,полностью меблирована
3-комнатная квартира,29000000.0,5.0,88.0,10.0,Alma City,монолитный,2019,2.8,раздельный,
2-комнатная квартира,27000000.0,9.0,65.0,10.0,Alma City,монолитный,2020,2.8,раздельный,полностью меблирована
3-комнатная квартира,27300000.0,7.0,76.0,10.0,,,2017,,раздельный,частично меблирована
2-комнатная квартира,25700000.0,4.0,38.0,9.0,,,2015,2.8,совмещенный,
3-комнатная квартира,52000000.0,3.0,84.6,3.0,,,2020,3.0,совмещенный,полностью меблирована
1-комнатная квартира,10300000.0,6.0,28.0,10.0,,,2016,,совмещенный,пустая
2-комнатная квартира,26500000.0,16.0,75.3,16.0,Премьера,монолитный,2012,2.8,совмещенный,частично меблирована
1-комнатная квартира,14950000.0,5.0,35.0,6.0,,,2015,,совмещенный,частично меблирована
2-комнатная квартира,19500000.0,1.0,48.0,10.0,,,2018,2.8,совмещенный,полностью меблирована
