number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
3-комнатная квартира,19000000.0,2.0,65.1,2.0,,,1990.0,2.8,раздельный,полностью меблирована
1-комнатная квартира,13500000.0,3.0,40.0,6.0,Кокжиек,монолитный,2010.0,2.7,раздельный,частично меблирована
2-комнатная квартира,20000000.0,3.0,53.0,5.0,,,1997.0,,раздельный,частично меблирована
3-комнатная квартира,30000000.0,6.0,70.6,6.0,,,1994.0,2.8,раздельный,пустая
2-комнатная квартира,23600000.0,1.0,54.0,5.0,,,1983.0,2.9,раздельный,полностью меблирована
2-комнатная квартира,18300000.0,5.0,44.0,5.0,,,,,совмещенный,полностью меблирована
2-комнатная квартира,16700000.0,1.0,59.0,3.0,,,1983.0,3.0,совмещенный,полностью меблирована
1-комнатная квартира,13300000.0,6.0,40.3,6.0,Кокжиек,монолитный,2008.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,25000000.0,3.0,50.8,6.0,,,2016.0,3.0,совмещенный,частично меблирована
3-комнатная квартира,26500000.0,4.0,72.0,5.0,,,1988.0,2.7,раздельный,частично меблирована
1-комнатная квартира,17000000.0,1.0,42.0,5.0,,,1988.0,,совмещенный,
3-комнатная квартира,30000000.0,2.0,59.0,4.0,,панельный,1970.0,2.5,совмещенный,частично меблирована
2-комнатная квартира,24400000.0,5.0,61.0,9.0,Максима на Райымбека,монолитный,2007.0,2.7,раздельный,частично меблирована
3-комнатная квартира,17800000.0,3.0,60.0,3.0,,,1984.0,2.3,раздельный,частично меблирована
1-комнатная квартира,19800000.0,5.0,47.2,9.0,Максима на Райымбека,монолитный,2007.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,26500000.0,4.0,58.7,5.0,,,1963.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,28000000.0,8.0,74.7,9.0,,,2007.0,,раздельный,полностью меблирована
1-комнатная квартира,20000000.0,9.0,45.3,10.0,,,2007.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,26000000.0,1.0,65.0,6.0,,,2008.0,2.7,раздельный,
1-комнатная квартира,11500000.0,2.0,40.0,5.0,,,,,,частично меблирована
3-комнатная квартира,28000000.0,1.0,70.0,6.0,,,1991.0,2.75,раздельный,
2-комнатная квартира,18000000.0,6.0,64.0,6.0,Кокжиек,монолитный,2010.0,2.5,раздельный,
3-комнатная квартира,24000000.0,1.0,65.0,5.0,,,1987.0,2.7,раздельный,частично меблирована
1-комнатная квартира,14500000.0,5.0,39.7,5.0,,,1985.0,,раздельный,пустая
3-комнатная квартира,26500000.0,6.0,92.0,6.0,,,2005.0,2.8,,частично меблирована
2-комнатная квартира,23500000.0,2.0,56.0,5.0,,,1988.0,2.7,раздельный,полностью меблирована
3-комнатная квартира,25000000.0,4.0,65.0,5.0,,,,2.6,совмещенный,частично меблирована
1-комнатная квартира,18500000.0,2.0,32.0,4.0,,,1975.0,,совмещенный,
3-комнатная квартира,31000000.0,3.0,78.0,5.0,,,2008.0,2.7,раздельный,частично меблирована
2-комнатная квартира,22500000.0,5.0,44.6,5.0,,,1985.0,,совмещенный,пустая
2-комнатная квартира,20000000.0,6.0,65.0,6.0,,,,,,
2-комнатная квартира,30000000.0,4.0,65.0,5.0,,,2007.0,3.0,2 с/у и более,полностью меблирована
3-комнатная квартира,28000000.0,8.0,74.4,9.0,Максима на Райымбека,монолитный,2007.0,,раздельный,частично меблирована
2-комнатная квартира,18500000.0,1.0,43.0,5.0,,,1984.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,12000000.0,5.0,36.0,5.0,,,1986.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,22500000.0,3.0,61.0,6.0,,,2010.0,2.8,раздельный,частично меблирована
2-комнатная квартира,21700000.0,2.0,65.0,6.0,,,2009.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,23000000.0,6.0,105.0,6.0,,монолитный,2009.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,42000000.0,1.0,94.0,9.0,,,2004.0,2.9,раздельный,полностью меблирована
2-комнатная квартира,24500000.0,5.0,60.0,5.0,,,1987.0,3.0,раздельный,полностью меблирована
3-комнатная квартира,17999999.0,1.0,66.0,3.0,,,1984.0,,совмещенный,
2-комнатная квартира,25000000.0,9.0,65.0,9.0,,,2006.0,2.4,раздельный,частично меблирована
2-комнатная квартира,25500000.0,5.0,51.0,5.0,,,1985.0,2.8,раздельный,частично меблирована
2-комнатная квартира,26500000.0,2.0,61.0,5.0,,,1988.0,2.85,раздельный,частично меблирована
2-комнатная квартира,25000000.0,4.0,57.0,5.0,,,,2.6,,
3-комнатная квартира,35000000.0,1.0,96.0,5.0,,,1987.0,2.5,2 с/у и более,полностью меблирована
2-комнатная квартира,22000000.0,4.0,64.0,6.0,,,2008.0,2.5,раздельный,пустая
3-комнатная квартира,18000000.0,2.0,70.0,2.0,,,1980.0,3.0,совмещенный,
1-комнатная квартира,19000000.0,2.0,33.0,5.0,,,1984.0,,совмещенный,частично меблирована
2-комнатная квартира,15000000.0,1.0,62.5,1.0,,,1962.0,3.0,совмещенный,
3-комнатная квартира,32000000.0,9.0,92.0,9.0,,,2006.0,,раздельный,
1-комнатная квартира,11500000.0,2.0,27.3,3.0,,,1984.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,15000000.0,2.0,40.0,6.0,,,2008.0,,совмещенный,
1-комнатная квартира,12800000.0,5.0,32.0,5.0,Кокжиек,монолитный,2006.0,,совмещенный,частично меблирована
4-комнатная квартира,36000000.0,5.0,83.0,5.0,,,1987.0,2.6,раздельный,
3-комнатная квартира,40000000.0,6.0,94.0,9.0,Мкр Кулагер,монолитный,2006.0,2.8,раздельный,частично меблирована
2-комнатная квартира,20000000.0,1.0,54.0,5.0,,,1995.0,2.8,раздельный,
2-комнатная квартира,21000000.0,5.0,65.0,6.0,,,2008.0,,раздельный,частично меблирована
2-комнатная квартира,23500000.0,4.0,60.0,5.0,,,2007.0,2.8,раздельный,пустая
2-комнатная квартира,21500000.0,2.0,42.0,5.0,,,1985.0,,совмещенный,полностью меблирована
2-комнатная квартира,17900000.0,3.0,50.0,5.0,,,1987.0,,раздельный,
1-комнатная квартира,17200000.0,2.0,40.0,5.0,,,2006.0,,совмещенный,
1-комнатная квартира,16900000.0,4.0,40.0,5.0,,,1987.0,,совмещенный,
1-комнатная квартира,16500000.0,2.0,40.0,5.0,,,1986.0,,раздельный,
1-комнатная квартира,13900000.0,2.0,35.0,5.0,,,1987.0,,совмещенный,
1-комнатная квартира,13700000.0,4.0,33.0,5.0,,,1989.0,,,
1-комнатная квартира,13600000.0,2.0,37.0,5.0,,,1987.0,,совмещенный,
1-комнатная квартира,13600000.0,4.0,36.0,5.0,,,1989.0,,,
1-комнатная квартира,16200000.0,1.0,47.0,5.0,,,1983.0,,,
4-комнатная квартира,24500000.0,3.0,81.0,5.0,,,1987.0,,раздельный,
3-комнатная квартира,30500000.0,1.0,71.0,5.0,,,1983.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,14440000.0,4.0,40.0,6.0,,,2010.0,,,пустая
1-комнатная квартира,16500000.0,2.0,33.0,5.0,,,1994.0,2.8,совмещенный,полностью меблирована
3-комнатная квартира,20000000.0,2.0,69.8,2.0,,,,2.8,раздельный,
2-комнатная квартира,20000000.0,4.0,51.0,5.0,,,1989.0,,раздельный,частично меблирована
3-комнатная квартира,34000000.0,6.0,99.9,6.0,,,2008.0,2.8,раздельный,частично меблирована
1-комнатная квартира,14300000.0,2.0,42.0,4.0,,,2012.0,,,
2-комнатная квартира,23000000.0,4.0,60.0,5.0,,,2006.0,2.75,раздельный,частично меблирована
1-комнатная квартира,18700000.0,5.0,43.0,5.0,,,1993.0,2.85,совмещенный,полностью меблирована
2-комнатная квартира,16000000.0,1.0,49.2,5.0,,,1991.0,2.7,раздельный,частично меблирована
1-комнатная квартира,12000000.0,1.0,31.0,6.0,Северное кольцо,монолитный,2017.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,18000000.0,3.0,52.0,5.0,,,1989.0,2.5,раздельный,
1-комнатная квартира,17000000.0,4.0,42.0,5.0,,,1985.0,2.8,раздельный,частично меблирована
2-комнатная квартира,20000000.0,5.0,60.0,5.0,,,1985.0,,раздельный,полностью меблирована
3-комнатная квартира,23000000.0,3.0,55.6,5.0,,,1984.0,,,
1-комнатная квартира,20000000.0,7.0,45.0,9.0,Максима на Райымбека,монолитный,2006.0,,,
1-комнатная квартира,12000000.0,5.0,39.3,5.0,,,1985.0,3.0,раздельный,частично меблирована
3-комнатная квартира,25000000.0,3.0,87.2,6.0,Айна,монолитный,2019.0,2.8,,
2-комнатная квартира,14500000.0,1.0,46.0,4.0,,,1976.0,2.8,раздельный,частично меблирована
3-комнатная квартира,25000000.0,9.0,75.0,9.0,Максима на Райымбека,монолитный,2007.0,,раздельный,
2-комнатная квартира,18000000.0,1.0,50.0,3.0,,,1987.0,,,
3-комнатная квартира,24500000.0,3.0,86.2,6.0,Айна,монолитный,2019.0,2.8,раздельный,
2-комнатная квартира,23000000.0,2.0,58.0,5.0,,,2006.0,,совмещенный,полностью меблирована
2-комнатная квартира,24500000.0,3.0,56.0,9.0,,,,,раздельный,частично меблирована
1-комнатная квартира,14500000.0,2.0,39.7,5.0,,,2008.0,,совмещенный,
1-комнатная квартира,15000000.0,6.0,41.0,6.0,,,2009.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,21000000.0,8.0,45.0,9.0,Максима на Райымбека,,2006.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,28000000.0,1.0,62.0,5.0,,,1988.0,,,
3-комнатная квартира,32000000.0,3.0,65.0,5.0,,,1988.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,30000000.0,2.0,70.0,9.0,,,2006.0,,раздельный,полностью меблирована
2-комнатная квартира,15000000.0,3.0,54.0,4.0,,,1975.0,,совмещенный,частично меблирована
2-комнатная квартира,23000000.0,2.0,65.0,6.0,,,2008.0,2.7,раздельный,полностью меблирована
1-комнатная квартира,20000000.0,5.0,49.0,9.0,,,2005.0,,совмещенный,пустая
3-комнатная квартира,30000000.0,2.0,70.0,5.0,,,1991.0,2.5,раздельный,полностью меблирована
3-комнатная квартира,26000000.0,2.0,60.0,5.0,,,1985.0,,раздельный,пустая
3-комнатная квартира,33000000.0,1.0,77.3,5.0,Мкр Кулагер,монолитный,2006.0,,2 с/у и более,частично меблирована
1-комнатная квартира,17000000.0,5.0,41.3,5.0,,,2007.0,2.8,совмещенный,пустая
3-комнатная квартира,37000000.0,5.0,76.0,9.0,,,2016.0,2.8,раздельный,частично меблирована
1-комнатная квартира,7100000.0,1.0,18.0,5.0,,,,,совмещенный,
2-комнатная квартира,21000000.0,2.0,51.0,2.0,,,1954.0,3.0,совмещенный,пустая
2-комнатная квартира,24300000.0,1.0,61.7,5.0,,,2006.0,2.7,раздельный,полностью меблирована
3-комнатная квартира,35500000.0,7.0,93.0,9.0,,,2007.0,2.8,раздельный,частично меблирована
1-комнатная квартира,6500000.0,1.0,16.2,2.0,,,,2.7,раздельный,полностью меблирована
2-комнатная квартира,19300000.0,5.0,45.0,5.0,,,1984.0,2.5,раздельный,частично меблирована
1-комнатная квартира,12500000.0,1.0,36.7,5.0,,,2010.0,2.8,совмещенный,
1-комнатная квартира,16000000.0,2.0,40.0,5.0,,,1989.0,2.8,раздельный,
2-комнатная квартира,21500000.0,4.0,41.0,5.0,,,1989.0,2.52,совмещенный,пустая
2-комнатная квартира,14500000.0,2.0,46.9,5.0,,,1987.0,,совмещенный,частично меблирована
3-комнатная квартира,36000000.0,6.0,104.0,6.0,,,2008.0,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,14000000.0,5.0,46.8,5.0,,,,2.7,совмещенный,полностью меблирована
1-комнатная квартира,5000000.0,2.0,12.6,3.0,,,1978.0,,совмещенный,
2-комнатная квартира,27600000.0,3.0,57.0,9.0,Максима на Райымбека,монолитный,2006.0,2.8,раздельный,
3-комнатная квартира,26500000.0,3.0,56.3,5.0,,,1985.0,2.5,раздельный,частично меблирована
1-комнатная квартира,18500000.0,5.0,40.5,5.0,,,2007.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,20200000.0,3.0,54.0,5.0,,,1985.0,,раздельный,
1-комнатная квартира,7900000.0,2.0,23.0,2.0,,,,2.5,совмещенный,полностью меблирована
2-комнатная квартира,22500000.0,1.0,63.0,6.0,,,2010.0,,раздельный,
3-комнатная квартира,26000000.0,4.0,58.0,5.0,,,1985.0,2.5,раздельный,частично меблирована
1-комнатная квартира,14300000.0,3.0,35.0,7.0,,,2009.0,,совмещенный,частично меблирована
3-комнатная квартира,25000000.0,1.0,60.0,5.0,,,1985.0,,раздельный,полностью меблирована
1-комнатная квартира,8400000.0,3.0,23.0,3.0,,,1980.0,2.5,совмещенный,полностью меблирована
3-комнатная квартира,32000000.0,1.0,108.0,3.0,,,1986.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,17500000.0,3.0,34.0,5.0,,,,2.7,совмещенный,частично меблирована
1-комнатная квартира,6300000.0,2.0,20.0,2.0,,,2018.0,2.5,совмещенный,частично меблирована
3-комнатная квартира,23500000.0,4.0,65.0,5.0,,,1985.0,2.7,раздельный,частично меблирована
2-комнатная квартира,24300000.0,9.0,56.0,9.0,,,2015.0,,,
3-комнатная квартира,30000000.0,5.0,64.0,5.0,,,1983.0,2.8,раздельный,
2-комнатная квартира,20500000.0,4.0,42.0,5.0,,,1982.0,,совмещенный,частично меблирована
2-комнатная квартира,23000000.0,1.0,51.0,3.0,,,1984.0,,раздельный,частично меблирована
3-комнатная квартира,22500000.0,3.0,58.1,4.0,,,1965.0,2.8,совмещенный,полностью меблирована
3-комнатная квартира,28500000.0,6.0,106.0,6.0,,,2008.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,28000000.0,3.0,64.0,5.0,,панельный,1985.0,2.8,,
1-комнатная квартира,14500000.0,1.0,39.0,6.0,Кокжиек,монолитный,2010.0,2.8,совмещенный,пустая
3-комнатная квартира,34000000.0,1.0,69.0,5.0,,,1988.0,2.8,раздельный,частично меблирована
3-комнатная квартира,25500000.0,1.0,62.3,5.0,,,1984.0,2.5,раздельный,
1-комнатная квартира,16000000.0,2.0,40.0,6.0,,,,2.9,совмещенный,частично меблирована
1-комнатная квартира,16500000.0,2.0,40.0,5.0,,,1986.0,,раздельный,частично меблирована
3-комнатная квартира,20000000.0,2.0,56.2,3.0,,панельный,1981.0,2.5,раздельный,частично меблирована
2-комнатная квартира,17900000.0,3.0,50.3,5.0,,,1987.0,,раздельный,частично меблирована
2-комнатная квартира,22500000.0,2.0,50.4,5.0,,,1988.0,,раздельный,частично меблирована
2-комнатная квартира,20500000.0,5.0,65.0,6.0,,,2008.0,,раздельный,частично меблирована
2-комнатная квартира,19000000.0,5.0,54.0,5.0,,,1985.0,,раздельный,частично меблирована
1-комнатная квартира,20000000.0,3.0,42.0,5.0,,,1985.0,,совмещенный,частично меблирована
2-комнатная квартира,21500000.0,3.0,61.5,5.0,,,2009.0,2.7,раздельный,
1-комнатная квартира,20000000.0,6.0,48.0,9.0,,,2008.0,3.0,совмещенный,частично меблирована
3-комнатная квартира,28000000.0,3.0,62.0,5.0,,,1988.0,3.0,раздельный,частично меблирована
1-комнатная квартира,17500000.0,1.0,42.0,6.0,,,2009.0,2.7,совмещенный,пустая
1-комнатная квартира,18000000.0,3.0,40.0,6.0,,,2009.0,,,
2-комнатная квартира,19000000.0,6.0,64.0,6.0,,,2010.0,2.7,раздельный,
2-комнатная квартира,23000000.0,4.0,63.2,6.0,,,2010.0,2.7,раздельный,частично меблирована
1-комнатная квартира,15000000.0,6.0,40.2,6.0,,,2008.0,,совмещенный,
2-комнатная квартира,27000000.0,1.0,56.0,5.0,,,1989.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,15000000.0,1.0,40.0,3.0,,,1985.0,3.0,совмещенный,частично меблирована
2-комнатная квартира,12500000.0,2.0,42.0,2.0,,,1961.0,2.7,раздельный,
1-комнатная квартира,19000000.0,4.0,47.0,9.0,,,2005.0,2.7,совмещенный,
2-комнатная квартира,20800000.0,3.0,53.0,5.0,,,1987.0,2.7,раздельный,полностью меблирована
1-комнатная квартира,17000000.0,5.0,33.0,5.0,,,1966.0,,совмещенный,полностью меблирована
2-комнатная квартира,26000000.0,3.0,63.0,6.0,,,2011.0,2.7,раздельный,частично меблирована
2-комнатная квартира,21000000.0,4.0,50.7,5.0,,,1991.0,2.8,,
2-комнатная квартира,23000000.0,4.0,62.0,6.0,,монолитный,2010.0,2.7,раздельный,полностью меблирована
2-комнатная квартира,22500000.0,1.0,63.0,6.0,,,2010.0,,,
2-комнатная квартира,8800000.0,4.0,36.0,4.0,,,,,совмещенный,
2-комнатная квартира,20000000.0,5.0,55.0,5.0,,панельный,1990.0,,раздельный,
1-комнатная квартира,20000000.0,6.0,43.0,9.0,Максима на Райымбека,монолитный,2006.0,,,
2-комнатная квартира,23000000.0,2.0,62.1,6.0,,,,2.8,раздельный,частично меблирована
1-комнатная квартира,13000000.0,3.0,35.0,5.0,,,1985.0,,совмещенный,
1-комнатная квартира,12500000.0,3.0,35.0,5.0,,,1990.0,,совмещенный,
2-комнатная квартира,19400000.0,1.0,44.0,5.0,,,1985.0,,совмещенный,частично меблирована
1-комнатная квартира,12300000.0,5.0,35.0,5.0,,,1985.0,,совмещенный,
2-комнатная квартира,9000000.0,2.0,31.5,4.0,,,1972.0,,совмещенный,
1-комнатная квартира,16500000.0,2.0,40.0,5.0,,,1987.0,2.8,раздельный,
1-комнатная квартира,10500000.0,5.0,37.0,5.0,,,2011.0,,совмещенный,полностью меблирована
2-комнатная квартира,23900000.0,2.0,54.0,5.0,,,1989.0,,раздельный,частично меблирована
2-комнатная квартира,17000000.0,3.0,43.0,4.0,,,1974.0,,,
2-комнатная квартира,20500000.0,2.0,61.5,6.0,,,2011.0,,раздельный,частично меблирована
1-комнатная квартира,14000000.0,1.0,44.0,5.0,,,2013.0,,,
1-комнатная квартира,15500000.0,2.0,40.0,6.0,,,2011.0,3.0,совмещенный,частично меблирована
2-комнатная квартира,18000000.0,3.0,52.0,5.0,,,1989.0,2.8,раздельный,пустая
3-комнатная квартира,29500000.0,7.0,75.0,9.0,Максима на Райымбека,монолитный,2007.0,2.85,,
2-комнатная квартира,15300000.0,1.0,51.0,3.0,,,1977.0,2.7,раздельный,частично меблирована
1-комнатная квартира,16000000.0,2.0,39.0,5.0,,,2008.0,,совмещенный,частично меблирована
2-комнатная квартира,25500000.0,6.0,65.0,6.0,,,,2.7,раздельный,полностью меблирована
2-комнатная квартира,20500000.0,3.0,49.0,5.0,,,1987.0,,раздельный,частично меблирована
3-комнатная квартира,28500000.0,8.0,74.7,9.0,Максима на Райымбека,монолитный,2007.0,,раздельный,частично меблирована
2-комнатная квартира,22000000.0,1.0,52.0,3.0,,,1978.0,2.7,раздельный,частично меблирована
2-комнатная квартира,20000000.0,3.0,52.7,5.0,,,1997.0,,совмещенный,
2-комнатная квартира,19300000.0,5.0,43.3,5.0,,,,2.8,совмещенный,полностью меблирована
2-комнатная квартира,30000000.0,9.0,55.0,9.0,,,2015.0,3.0,раздельный,полностью меблирована
2-комнатная квартира,15000000.0,3.0,54.0,4.0,,,1979.0,2.6,,
2-комнатная квартира,18000000.0,6.0,65.0,6.0,,,2010.0,,раздельный,частично меблирована
3-комнатная квартира,37000000.0,4.0,65.0,5.0,Мкр Кулагер,кирпичный,1991.0,2.6,раздельный,полностью меблирована
2-комнатная квартира,27000000.0,9.0,57.0,9.0,Максима на Райымбека,монолитный,2007.0,2.7,раздельный,полностью меблирована
4-комнатная квартира,30000000.0,5.0,74.0,5.0,,,1982.0,2.5,раздельный,
1-комнатная квартира,17500000.0,2.0,31.9,5.0,,,1968.0,,совмещенный,
3-комнатная квартира,29500000.0,6.0,106.0,6.0,,,2009.0,2.8,раздельный,полностью меблирована
4-комнатная квартира,44000000.0,4.0,100.0,5.0,,,1997.0,,раздельный,частично меблирована
1-комнатная квартира,7300000.0,3.0,18.0,3.0,,,1980.0,2.8,совмещенный,пустая
1-комнатная квартира,14000000.0,1.0,38.0,6.0,,,2011.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,22500000.0,1.0,60.9,6.0,,,2010.0,,раздельный,частично меблирована
2-комнатная квартира,20000000.0,1.0,47.0,5.0,,,1987.0,2.8,совмещенный,
2-комнатная квартира,23000000.0,5.0,51.0,5.0,,,1991.0,2.7,раздельный,частично меблирована
3-комнатная квартира,26000000.0,5.0,61.3,5.0,,,1986.0,2.5,раздельный,
2-комнатная квартира,21800000.0,4.0,52.0,5.0,,,1991.0,,совмещенный,частично меблирована
1-комнатная квартира,16800000.0,4.0,42.0,5.0,,,1986.0,2.8,совмещенный,
3-комнатная квартира,25000000.0,3.0,61.0,4.0,,,1968.0,2.8,совмещенный,пустая
1-комнатная квартира,13500000.0,1.0,44.0,5.0,,,2013.0,,совмещенный,частично меблирована
2-комнатная квартира,18000000.0,1.0,45.0,2.0,,,1980.0,2.8,раздельный,
2-комнатная квартира,22500000.0,1.0,62.9,6.0,,,2010.0,,,частично меблирована
2-комнатная квартира,22500000.0,1.0,62.9,6.0,Кокжиек,монолитный,2010.0,2.7,раздельный,частично меблирована
4-комнатная квартира,43000000.0,3.0,83.4,5.0,,,1988.0,,раздельный,
2-комнатная квартира,27000000.0,2.0,54.6,5.0,,,1991.0,2.8,раздельный,частично меблирована
2-комнатная квартира,20000000.0,3.0,52.7,5.0,,,1997.0,,раздельный,
3-комнатная квартира,21500000.0,5.0,60.0,5.0,,,1980.0,,,
3-комнатная квартира,30000000.0,4.0,77.5,5.0,,,2007.0,2.8,раздельный,
3-комнатная квартира,30000000.0,5.0,78.0,5.0,,,2006.0,2.8,раздельный,
2-комнатная квартира,21500000.0,1.0,62.2,6.0,,,2011.0,2.8,раздельный,
1-комнатная квартира,13800000.0,6.0,41.0,6.0,,,2008.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,22000000.0,2.0,58.0,2.0,,,1968.0,3.0,совмещенный,
3-комнатная квартира,17000000.0,2.0,67.7,2.0,,,1970.0,2.5,раздельный,частично меблирована
4-комнатная квартира,42000000.0,2.0,82.0,5.0,,панельный,1984.0,2.48,раздельный,полностью меблирована
1-комнатная квартира,14000000.0,1.0,44.0,4.0,,,2012.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,22500000.0,1.0,62.0,6.0,,,2010.0,,раздельный,
1-комнатная квартира,13500000.0,2.0,35.5,6.0,,,2012.0,,совмещенный,
3-комнатная квартира,24000000.0,4.0,66.0,5.0,,,1985.0,2.5,раздельный,полностью меблирована
1-комнатная квартира,5000000.0,2.0,17.0,3.0,,,2012.0,,совмещенный,полностью меблирована
2-комнатная квартира,20000000.0,3.0,52.7,5.0,,,1997.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,16000000.0,2.0,46.7,3.0,,,1984.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,12200000.0,5.0,33.3,5.0,,,1985.0,,совмещенный,частично меблирована
3-комнатная квартира,15000000.0,1.0,56.0,1.0,,,,2.7,2 с/у и более,
1-комнатная квартира,13600000.0,2.0,37.0,5.0,,,1987.0,,совмещенный,частично меблирована
2-комнатная квартира,25000000.0,1.0,53.1,5.0,,,,2.8,раздельный,
2-комнатная квартира,8500000.0,1.0,48.0,1.0,,,1960.0,,раздельный,
1-комнатная квартира,17600000.0,2.0,40.0,5.0,,,1989.0,,,
2-комнатная квартира,20000000.0,6.0,70.0,6.0,Айна,монолитный,2018.0,,,
1-комнатная квартира,14500000.0,5.0,42.0,6.0,,,2011.0,,совмещенный,полностью меблирована
1-комнатная квартира,5000000.0,3.0,18.0,4.0,,,1972.0,2.8,,
1-комнатная квартира,15000000.0,1.0,40.0,6.0,,монолитный,2009.0,3.0,совмещенный,
2-комнатная квартира,24000000.0,5.0,67.0,6.0,,,2007.0,,раздельный,
2-комнатная квартира,80199999.0,2.0,90.0,17.0,Latifa residence,монолитный,2019.0,,,
3-комнатная квартира,31000000.0,1.0,80.0,9.0,Максима на Райымбека,монолитный,2007.0,2.7,раздельный,частично меблирована
2-комнатная квартира,22000000.0,3.0,59.4,5.0,,,1996.0,,,
1-комнатная квартира,17200000.0,2.0,40.0,5.0,,,2006.0,,совмещенный,частично меблирована
2-комнатная квартира,20000000.0,2.0,47.0,3.0,,,1993.0,,совмещенный,полностью меблирована
2-комнатная квартира,20000000.0,1.0,63.0,6.0,,,2009.0,2.8,раздельный,частично меблирована
3-комнатная квартира,25500000.0,1.0,70.0,5.0,,,1990.0,2.8,раздельный,пустая
1-комнатная квартира,13000000.0,6.0,41.0,6.0,Кокжиек,монолитный,2008.0,2.7,совмещенный,
3-комнатная квартира,30999000.0,1.0,75.0,9.0,,,2006.0,2.7,раздельный,частично меблирована
2-комнатная квартира,23500000.0,3.0,62.2,6.0,,монолитный,2008.0,2.8,,полностью меблирована
1-комнатная квартира,15500000.0,5.0,43.0,6.0,,,2010.0,2.8,совмещенный,пустая
1-комнатная квартира,15000000.0,3.0,45.0,7.0,,,2015.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,8800000.0,4.0,36.0,4.0,,,1972.0,,,
2-комнатная квартира,21500000.0,5.0,58.0,5.0,,,2008.0,2.8,раздельный,частично меблирована
2-комнатная квартира,15500000.0,6.0,62.3,6.0,Айна,монолитный,2018.0,,,
2-комнатная квартира,15200000.0,1.0,60.0,1.0,,,1967.0,3.0,совмещенный,полностью меблирована
2-комнатная квартира,23000000.0,4.0,65.0,6.0,,,,2.75,раздельный,полностью меблирована
1-комнатная квартира,12000000.0,3.0,30.0,4.0,,,2013.0,2.7,совмещенный,
2-комнатная квартира,18500000.0,6.0,60.0,6.0,,,2011.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,20000000.0,6.0,64.0,6.0,,,2010.0,2.8,раздельный,частично меблирована
3-комнатная квартира,30000000.0,1.0,75.0,9.0,Максима на Райымбека,монолитный,2006.0,2.7,раздельный,частично меблирована
3-комнатная квартира,25000000.0,8.0,70.0,8.0,,,2011.0,2.75,совмещенный,частично меблирована
2-комнатная квартира,16500000.0,3.0,46.7,3.0,,,1986.0,,раздельный,
3-комнатная квартира,24300000.0,1.0,70.0,5.0,,,1986.0,,раздельный,частично меблирована
3-комнатная квартира,23500000.0,5.0,59.1,5.0,,,1988.0,2.5,раздельный,частично меблирована
1-комнатная квартира,4800000.0,1.0,13.0,3.0,,,2016.0,2.75,совмещенный,полностью меблирована
2-комнатная квартира,21500000.0,3.0,45.0,5.0,,,1966.0,2.8,совмещенный,
2-комнатная квартира,16300000.0,3.0,44.0,5.0,,,1988.0,,совмещенный,частично меблирована
2-комнатная квартира,13000000.0,1.0,45.0,2.0,,,,2.8,совмещенный,частично меблирована
1-комнатная квартира,16000000.0,4.0,39.0,6.0,,,2008.0,2.7,совмещенный,
3-комнатная квартира,31500000.0,8.0,74.1,9.0,Максима на Райымбека,монолитный,2008.0,2.7,раздельный,пустая
1-комнатная квартира,9000000.0,1.0,42.0,2.0,,,1965.0,3.2,раздельный,частично меблирована
2-комнатная квартира,12500000.0,2.0,38.0,3.0,,,1978.0,,совмещенный,
3-комнатная квартира,26500000.0,4.0,62.1,4.0,,,1969.0,2.8,раздельный,частично меблирована
3-комнатная квартира,33500000.0,1.0,69.0,5.0,,,1987.0,,раздельный,частично меблирована
3-комнатная квартира,27500000.0,1.0,78.0,5.0,,,2007.0,,раздельный,
3-комнатная квартира,25000000.0,1.0,65.2,5.0,,,1985.0,2.5,раздельный,
2-комнатная квартира,25500000.0,8.0,61.0,9.0,,,2005.0,,,
3-комнатная квартира,27000000.0,1.0,62.0,5.0,,,1970.0,,раздельный,
