number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
3-комнатная квартира,31000000.0,1.0,67.5,5.0,,,1987.0,2.55,раздельный,частично меблирована
1-комнатная квартира,24500000.0,8.0,53.2,21.0,Каусар,монолитный,2012.0,,совмещенный,частично меблирована
1-комнатная квартира,27300000.0,7.0,45.0,13.0,Atlant,монолитный,2016.0,,совмещенный,полностью меблирована
2-комнатная квартира,30960000.0,11.0,68.8,13.0,Atlant,,2020.0,2.8,,
2-комнатная квартира,20664960.0,,45.8,,Nomad 2,,,2.7,раздельный,
3-комнатная квартира,27500000.0,4.0,64.0,9.0,,,1991.0,2.8,раздельный,частично меблирована
2-комнатная квартира,23000000.0,4.0,49.0,10.0,Varlamova,монолитный,2020.0,3.0,совмещенный,
2-комнатная квартира,32000000.0,5.0,70.0,10.0,Varlamova,монолитный,2020.0,3.0,2 с/у и более,
3-комнатная квартира,37700000.0,7.0,75.5,10.0,Varlamova,монолитный,2021.0,3.0,2 с/у и более,
3-комнатная квартира,44500000.0,5.0,74.0,5.0,,,1988.0,2.8,раздельный,частично меблирована
3-комнатная квартира,36500000.0,3.0,70.0,9.0,,,1978.0,,,частично меблирована
5-комнатная квартира,155000000.0,10.0,220.0,10.0,Nur-Ay Residence,монолитный,2021.0,3.2,,
1-комнатная квартира,21300000.0,4.0,35.0,5.0,,,1980.0,2.8,совмещенный,полностью меблирована
3-комнатная квартира,29000000.0,3.0,57.0,5.0,,,1979.0,,раздельный,полностью меблирована
1-комнатная квартира,14000000.0,7.0,20.0,9.0,Мечта на Казыбек би,монолитный,2014.0,,совмещенный,полностью меблирована
3-комнатная квартира,54000000.0,4.0,62.0,9.0,Elif Towers,монолитный,2017.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,54948000.0,9.0,96.4,13.0,Double Star,монолитный,2021.0,3.0,,
3-комнатная квартира,43384000.0,12.0,74.8,13.0,Double Star,монолитный,2021.0,3.0,,
4-комнатная квартира,61360000.0,5.0,104.0,13.0,Double Star,монолитный,2021.0,3.0,,
2-комнатная квартира,42000000.0,3.0,72.0,21.0,LakeTown,монолитный,2021.0,,раздельный,
2-комнатная квартира,28000000.0,5.0,65.0,5.0,,,1970.0,,раздельный,
2-комнатная квартира,21161280.0,,46.9,,Nomad 2,,,2.7,совмещенный,
2-комнатная квартира,30700000.0,2.0,53.0,5.0,,,1983.0,,раздельный,пустая
3-комнатная квартира,56000000.0,5.0,99.0,5.0,,,1991.0,2.8,раздельный,частично меблирована
3-комнатная квартира,35000000.0,4.0,70.0,5.0,,,1984.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,42000000.0,14.0,80.0,20.0,Манхеттан (29 квартал),,2012.0,,,
2-комнатная квартира,34000000.0,9.0,51.0,13.0,Lamiya,монолитный,2018.0,3.0,,
1-комнатная квартира,18000000.0,2.0,27.0,15.0,Varlamova,монолитный,2018.0,3.0,,
2-комнатная квартира,32700000.0,5.0,51.7,5.0,,,1982.0,2.7,совмещенный,полностью меблирована
4-комнатная квартира,78000000.0,2.0,160.0,9.0,,,2008.0,3.0,2 с/у и более,частично меблирована
4-комнатная квартира,37000000.0,2.0,85.0,5.0,,,1982.0,2.8,2 с/у и более,полностью меблирована
1-комнатная квартира,30000000.0,11.0,56.0,20.0,Каусар,монолитный,2015.0,2.8,,полностью меблирована
2-комнатная квартира,25500000.0,14.0,60.5,18.0,Сайран,монолитный,2013.0,2.95,совмещенный,
2-комнатная квартира,17900000.0,1.0,42.0,5.0,,,1978.0,,совмещенный,частично меблирована
1-комнатная квартира,18000000.0,2.0,32.5,4.0,,,1978.0,2.5,совмещенный,частично меблирована
2-комнатная квартира,19800000.0,4.0,43.0,4.0,,,1969.0,2.6,совмещенный,полностью меблирована
4-комнатная квартира,58000000.0,5.0,97.0,9.0,,,1993.0,2.7,раздельный,
4-комнатная квартира,66960000.0,7.0,108.0,10.0,Nur-Ay Residence,монолитный,2021.0,3.0,раздельный,
5-комнатная квартира,220000000.0,10.0,225.0,10.0,Elif Towers,монолитный,2018.0,3.2,2 с/у и более,
2-комнатная квартира,41000000.0,6.0,67.8,10.0,Nur-Ay Residence,монолитный,2021.0,3.0,совмещенный,
1-комнатная квартира,25830000.0,,36.9,,Nur-Ay Residence,монолитный,2020.0,3.0,совмещенный,
1-комнатная квартира,25800000.0,,36.9,,Nur-Ay Residence,монолитный,2021.0,3.0,совмещенный,
3-комнатная квартира,56000000.0,8.0,86.0,12.0,Nur-Ay Residence,монолитный,2021.0,3.0,2 с/у и более,
4-комнатная квартира,54700000.0,12.0,140.0,18.0,Манхеттан (29 квартал),монолитный,2011.0,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,53000000.0,17.0,93.0,19.0,Манхеттан (29 квартал),монолитный,2010.0,3.0,2 с/у и более,полностью меблирована
2-комнатная квартира,25000000.0,5.0,42.3,5.0,,,1976.0,2.5,совмещенный,частично меблирована
2-комнатная квартира,36500000.0,10.0,73.0,12.0,SIRIUS,,2021.0,3.0,,
2-комнатная квартира,26900000.0,4.0,45.0,4.0,,,1965.0,2.6,совмещенный,полностью меблирована
3-комнатная квартира,35500000.0,4.0,63.0,5.0,,,1978.0,,совмещенный,частично меблирована
3-комнатная квартира,25500000.0,4.0,59.0,5.0,,,1977.0,,совмещенный,частично меблирована
2-комнатная квартира,32000000.0,3.0,63.2,3.0,,,1956.0,3.2,раздельный,частично меблирована
2-комнатная квартира,28000000.0,12.0,56.0,21.0,Каусар,панельный,2012.0,2.7,совмещенный,
1-комнатная квартира,16500000.0,2.0,32.0,4.0,,,1974.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,40500000.0,6.0,70.0,7.0,,,1975.0,2.8,раздельный,
1-комнатная квартира,29000000.0,8.0,46.0,12.0,Весна,монолитный,2016.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,21900000.0,5.0,54.0,5.0,,,1965.0,,совмещенный,полностью меблирована
3-комнатная квартира,66000000.0,6.0,130.0,18.0,Жастар Mag,монолитный,2007.0,3.0,2 с/у и более,
4-комнатная квартира,35999999.0,4.0,73.7,4.0,,,1971.0,2.5,раздельный,частично меблирована
2-комнатная квартира,20500000.0,5.0,42.0,5.0,,,1978.0,2.8,совмещенный,
4-комнатная квартира,57000000.0,2.0,145.0,4.0,,,1964.0,,2 с/у и более,частично меблирована
1-комнатная квартира,19300000.0,2.0,33.0,4.0,,,1963.0,,совмещенный,
3-комнатная квартира,32000000.0,1.0,76.0,9.0,,,1985.0,,раздельный,
2-комнатная квартира,35000000.0,18.0,91.0,20.0,Манхеттан (29 квартал),монолитный,2009.0,3.1,совмещенный,полностью меблирована
2-комнатная квартира,25500000.0,1.0,51.0,5.0,,,1986.0,,раздельный,частично меблирована
1-комнатная квартира,19700000.0,3.0,36.0,3.0,,,1958.0,3.0,совмещенный,
2-комнатная квартира,39500000.0,18.0,92.0,18.0,Манхеттан (29 квартал),монолитный,2007.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,15999999.0,4.0,33.0,5.0,,,1968.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,31000000.0,1.0,65.0,5.0,,,1990.0,,раздельный,полностью меблирована
2-комнатная квартира,28500000.0,5.0,52.2,5.0,,,1978.0,,раздельный,
3-комнатная квартира,37000000.0,1.0,76.0,5.0,,,1991.0,3.0,раздельный,
3-комнатная квартира,33500000.0,4.0,68.0,9.0,,,1993.0,,раздельный,
2-комнатная квартира,33000000.0,2.0,69.0,9.0,,,1984.0,,2 с/у и более,
2-комнатная квартира,28500000.0,17.0,65.0,18.0,Алтын Булак 2,монолитный,2011.0,2.8,совмещенный,полностью меблирована
3-комнатная квартира,30000000.0,1.0,62.0,5.0,,,1973.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,26900000.0,2.0,66.0,5.0,,,1981.0,2.55,раздельный,полностью меблирована
3-комнатная квартира,23500000.0,4.0,60.0,4.0,,,1970.0,,совмещенный,
3-комнатная квартира,45000000.0,11.0,111.0,18.0,Алтын Булак 2,монолитный,2013.0,,,
1-комнатная квартира,18800000.0,5.0,31.5,8.0,Ак-Кайын,панельный,2016.0,,совмещенный,частично меблирована
2-комнатная квартира,27500000.0,15.0,65.0,18.0,Алтын Булак 1,монолитный,2011.0,2.7,раздельный,полностью меблирована
2-комнатная квартира,26500000.0,5.0,52.0,7.0,,,1982.0,,,
1-комнатная квартира,9000000.0,1.0,17.3,5.0,,,1976.0,,совмещенный,частично меблирована
2-комнатная квартира,34000000.0,4.0,55.0,4.0,,,1974.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,27500000.0,4.0,52.0,5.0,,,1990.0,,раздельный,частично меблирована
