number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
2-комнатная квартира,19300000.0,4.0,52.0,6.0,,,2015.0,2.6,совмещенный,частично меблирована
1-комнатная квартира,10000000.0,1.0,30.0,7.0,,,2014.0,3.0,раздельный,полностью меблирована
2-комнатная квартира,25000000.0,2.0,52.0,9.0,Athletic village,монолитный,2017.0,2.6,совмещенный,частично меблирована
2-комнатная квартира,19000000.0,1.0,45.0,5.0,,,2018.0,,совмещенный,полностью меблирована
2-комнатная квартира,27500000.0,5.0,59.0,12.0,Alatau City,монолитный,2017.0,2.7,раздельный,полностью меблирована
3-комнатная квартира,25500000.0,5.0,75.0,5.0,,,2018.0,,раздельный,пустая
1-комнатная квартира,18900000.0,6.0,45.0,12.0,Alatau City,монолитный,2017.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,16200000.0,12.0,35.0,13.0,Алмалы,монолитный,2017.0,2.7,совмещенный,пустая
2-комнатная квартира,35000000.0,3.0,51.0,5.0,,,1981.0,,раздельный,
3-комнатная квартира,36500000.0,1.0,76.0,12.0,Алмалы,монолитный,2018.0,2.7,раздельный,
1-комнатная квартира,15000000.0,2.0,37.0,12.0,Алмалы,монолитный,2017.0,2.7,совмещенный,пустая
1-комнатная квартира,17000000.0,12.0,37.0,13.0,Алмалы,монолитный,2017.0,2.7,совмещенный,пустая
1-комнатная квартира,18000000.0,5.0,38.0,7.0,Северное кольцо,монолитный,2015.0,,совмещенный,полностью меблирована
2-комнатная квартира,23000000.0,3.0,67.0,4.0,,,2015.0,,раздельный,частично меблирована
3-комнатная квартира,39000000.0,2.0,90.0,9.0,,,2015.0,3.0,2 с/у и более,полностью меблирована
2-комнатная квартира,32000000.0,7.0,80.0,9.0,,,2010.0,2.7,раздельный,
2-комнатная квартира,17500000.0,9.0,42.0,10.0,Аккент,,2015.0,4.0,,
3-комнатная квартира,25500000.0,3.0,75.0,4.0,,,2014.0,2.8,совмещенный,частично меблирована
3-комнатная квартира,25500000.0,3.0,75.0,4.0,,,,2.8,совмещенный,частично меблирована
2-комнатная квартира,26500000.0,3.0,80.0,5.0,,,2015.0,2.8,совмещенный,полностью меблирована
3-комнатная квартира,33500000.0,6.0,90.0,9.0,,,2012.0,3.2,раздельный,частично меблирована
2-комнатная квартира,13200000.0,2.0,44.0,2.0,,,1976.0,3.0,совмещенный,частично меблирована
1-комнатная квартира,17000000.0,7.0,45.0,8.0,,,2016.0,3.0,совмещенный,частично меблирована
1-комнатная квартира,19000000.0,2.0,44.6,5.0,ЖК в мкр. Саялы,монолитный,2017.0,2.8,совмещенный,полностью меблирована
3-комнатная квартира,31000000.0,4.0,85.0,16.0,,,2016.0,2.7,раздельный,частично меблирована
1-комнатная квартира,22000000.0,3.0,41.0,8.0,Athletic village,,2017.0,,раздельный,полностью меблирована
1-комнатная квартира,18000000.0,4.0,39.0,9.0,Нуркент,монолитный,2018.0,2.8,совмещенный,полностью меблирована
3-комнатная квартира,25000000.0,5.0,75.0,9.0,,,2018.0,2.7,раздельный,частично меблирована
3-комнатная квартира,35000000.0,4.0,89.8,8.0,Athletic village,монолитный,2017.0,2.5,2 с/у и более,пустая
1-комнатная квартира,11500000.0,1.0,41.0,7.0,Северное кольцо,,2016.0,,,
2-комнатная квартира,28500000.0,1.0,64.8,12.0,,,2015.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,25000000.0,3.0,67.0,9.0,,,2011.0,2.97,раздельный,
1-комнатная квартира,20000000.0,5.0,46.0,12.0,Alatau City,монолитный,2020.0,2.75,совмещенный,полностью меблирована
2-комнатная квартира,25000000.0,11.0,67.0,16.0,,монолитный,2015.0,2.6,совмещенный,частично меблирована
1-комнатная квартира,18800000.0,6.0,45.0,12.0,Alatau City,монолитный,2018.0,,,
1-комнатная квартира,15300000.0,1.0,40.0,9.0,,,2016.0,,,
2-комнатная квартира,21500000.0,7.0,52.0,10.0,,,2015.0,2.7,раздельный,частично меблирована
1-комнатная квартира,18300000.0,4.0,44.3,5.0,ЖК в мкр. Саялы,монолитный,2017.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,21000000.0,3.0,71.7,3.0,,кирпичный,1983.0,2.7,раздельный,частично меблирована
2-комнатная квартира,15000000.0,10.0,45.0,10.0,,,2010.0,,совмещенный,
2-комнатная квартира,22000000.0,6.0,79.0,6.0,,,2006.0,,,
1-комнатная квартира,15999999.0,4.0,31.0,10.0,Акниет,,2019.0,,,
2-комнатная квартира,20500000.0,2.0,66.0,5.0,,,2011.0,,,частично меблирована
1-комнатная квартира,18000000.0,8.0,46.0,10.0,,,2021.0,2.6,совмещенный,пустая
3-комнатная квартира,32000000.0,8.0,83.0,9.0,Аккент,монолитный,2015.0,2.8,2 с/у и более,частично меблирована
1-комнатная квартира,19900000.0,6.0,46.0,9.0,Аккент,,2015.0,,совмещенный,
2-комнатная квартира,25400000.0,8.0,55.0,14.0,Алмалы,монолитный,2017.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,26200000.0,5.0,56.0,12.0,Алмалы,монолитный,2017.0,,совмещенный,полностью меблирована
3-комнатная квартира,43000000.0,4.0,89.7,10.0,,,2010.0,,раздельный,
2-комнатная квартира,24500000.0,2.0,58.0,12.0,Alatau City,монолитный,2018.0,,совмещенный,
3-комнатная квартира,34500000.0,4.0,87.0,9.0,,,2014.0,2.7,2 с/у и более,
2-комнатная квартира,27000000.0,2.0,70.0,4.0,,,,,,
3-комнатная квартира,35000000.0,9.0,93.0,10.0,,,2008.0,,раздельный,
3-комнатная квартира,35000000.0,8.0,90.0,9.0,Аккент,монолитный,2010.0,,2 с/у и более,
3-комнатная квартира,36000000.0,11.0,75.5,14.0,,,2017.0,,,
1-комнатная квартира,18500000.0,2.0,42.5,9.0,Эталон (На Райымбека),,2013.0,,,частично меблирована
2-комнатная квартира,22500000.0,7.0,67.5,9.0,,,2012.0,,раздельный,частично меблирована
1-комнатная квартира,15000000.0,1.0,44.0,5.0,,монолитный,2019.0,,совмещенный,полностью меблирована
2-комнатная квартира,21500000.0,2.0,67.0,9.0,Нуркент,монолитный,2017.0,3.0,совмещенный,частично меблирована
2-комнатная квартира,21990000.0,5.0,65.7,5.0,,,2018.0,,раздельный,пустая
1-комнатная квартира,17000000.0,1.0,41.1,12.0,,,2014.0,,совмещенный,
1-комнатная квартира,16800000.0,4.0,42.0,6.0,Северное кольцо,монолитный,2016.0,,совмещенный,
1-комнатная квартира,16800000.0,4.0,42.0,7.0,Северное кольцо,монолитный,2016.0,2.8,совмещенный,
1-комнатная квартира,22000000.0,4.0,40.9,8.0,,монолитный,2017.0,2.8,совмещенный,
1-комнатная квартира,17500000.0,8.0,45.4,12.0,Alatau City,монолитный,2021.0,2.8,совмещенный,
3-комнатная квартира,33000000.0,3.0,90.0,5.0,,,2012.0,2.8,раздельный,пустая
2-комнатная квартира,21645000.0,3.0,66.6,6.0,,,2022.0,,2 с/у и более,
1-комнатная квартира,18000000.0,9.0,45.0,10.0,,,2010.0,,совмещенный,частично меблирована
1-комнатная квартира,13300000.0,1.0,40.0,7.0,Северное кольцо,монолитный,2016.0,2.7,совмещенный,
1-комнатная квартира,14000000.0,5.0,33.0,5.0,,,2019.0,2.6,раздельный,полностью меблирована
2-комнатная квартира,25500000.0,1.0,58.0,12.0,Алмалы,монолитный,2012.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,30000000.0,3.0,79.0,5.0,,,1984.0,2.7,раздельный,частично меблирована
3-комнатная квартира,26000000.0,1.0,75.7,9.0,,,2018.0,,раздельный,частично меблирована
1-комнатная квартира,13000000.0,1.0,30.4,5.0,,,2018.0,,совмещенный,пустая
3-комнатная квартира,26000000.0,1.0,76.0,9.0,,,2018.0,,раздельный,частично меблирована
3-комнатная квартира,24500000.0,11.0,69.4,13.0,Нуркент,монолитный,2018.0,2.7,2 с/у и более,частично меблирована
